_id,characteristics.VIN,characteristics.Владельцев,characteristics.Год выпуска,characteristics.Двигатель,characteristics.КПП,characteristics.Кузов,characteristics.Мощность,characteristics.Привод,characteristics.Пробег,characteristics.Растаможен,characteristics.Руль,characteristics.Состояние,characteristics.Цвет,description,jpg,name,url
608a79db2dcd49421a33c020,WDB211***********,1,2006,Бензин / 1.8 л,Автомат,Седан 4 двери,163 л. с.,Задний,90 000 км,Да,Левый,,черный,null,"[""https://static.am/automobile_m3/document/s/6/e0/6e0c0f220f06a4465a513f842e0b26b7.jpg"",""https://static.am/automobile_m3/document/s/9/25/9254f1660a9249edb37b51c43eb1cd5a.jpg"",""https://static.am/automobile_m3/document/s/0/be/0be75814a07b14016fa7c53f1c429bfc.jpg"",""https://static.am/automobile_m3/document/s/f/02/f02165bbf5e5e391c0225c8348e2bb83.jpg"",""https://static.am/automobile_m3/document/s/0/94/094379562ad073adfcb0ef3d65d637db.jpg"",""https://static.am/automobile_m3/document/s/1/7a/17a1bfe2ef271b4d22a74e8b9fbcd9f4.jpg"",""https://static.am/automobile_m3/document/s/f/17/f17ecc6d108d5fed58c6d9acb9a29d75.jpg""]","Mercedes-Benz E-Класс 200 W211/S211, седан 4 дв.",https://auto.youla.ru/advert/used/mercedes_benz/e_class/prv--4f2e5d576fea6545/
608a79de2dcd49421a33c021,4JGAB5***********,3,2001,Бензин / 3.2 л,Автомат,Кроссовер 5 дверей,218 л. с.,Полный,200 000 км,Да,Левый,,белый,Вазможно обмен  дача  или участокой,"[""https://static.am/automobile_m3/document/s/f/81/f81643ab8899fc87cc2f02ae44d6e978.jpg"",""https://static.am/automobile_m3/document/s/5/a7/5a72e11efb083f0f370292110b15a716.jpg""]","Mercedes-Benz M-Класс 320 W163, кроссовер 5 дв.",https://auto.youla.ru/advert/used/mercedes_benz/m_class/prv--59498c7d3fc1cf5c/
608a79df2dcd49421a33c022,WDB201***********,5,1988,Бензин / 2 л,Механика,Седан 4 двери,118 л. с.,Задний,430 000 км,Да,Левый,,коричневый,"Легенда немецкого автопрома 80-90 годов. Один из самых надёжных и дешёвых в обслуживании ""меринов"". 
Инжектор, мозги январь 5.1
Электро люк ( рабочий, не протекает)
Неплохая музыка.
Эл. регулировка правого зеркала.
Про остальные фишки которых в этом экземпляре достаточно могу рассказать по телефону если интересно либо при встрече. 
Слегка подъедает масло, примерно 1л. на 2000 км. ( узнавал по стоимости небольшой капеталки пока не дошел до этого 2650 р. на горшок) 
По кузову конечно есть свои недочёты. Берут года. Но в целом кузов ровный, некоторые проблемные места по порогам делались. 
Домкратится легко и не принуждено  со всех 4- х специально отведенных для этого мест.
В данный момент разбираюсь с подвеской запчасти все куплены ( около 30 т. р.) 
Проблем с документами и прочая ерунда отсутствует. Машину брал что бы сделать для себя и ездить пока не умрет. Но есть другая мечта BMW в 46 кузове. В связи с этим решено все таки доводить до ума и продавать, либо рассмотрю обмен на 46 с доплатой в Вашу сторону.","[""https://static.am/automobile_m3/document/s/5/b7/5b78d139d67d39a67bc02d55f258b3c7.jpg"",""https://static.am/automobile_m3/document/s/e/a7/ea78c2d6574e0e55e01075971027df99.jpg"",""https://static.am/automobile_m3/document/s/6/68/668f79e769260f890c855aebe19270c0.jpg"",""https://static.am/automobile_m3/document/s/b/2a/b2a83df74438f7730f275286edccbe33.jpg"",""https://static.am/automobile_m3/document/s/a/f1/af1c00e2c05ab5a36e16ed3b70a287ae.jpg"",""https://static.am/automobile_m3/document/s/5/ad/5ada1a1420073583ccbdeb481b8dae8c.jpg"",""https://static.am/automobile_m3/document/s/4/b0/4b00ec49f4ecae9ce3739d02dc884a45.jpg""]","Mercedes-Benz C-Класс 190 W201 [рестайлинг], седан 4 дв.",https://auto.youla.ru/advert/used/mercedes_benz/c_class/prv--29d8b0b444da600a/
608a79df2dcd49421a33c023,WDB140***********,5,1993,Бензин / 4 л,Автомат,Седан 4 двери,279 л. с.,Задний,220 000 км,Да,Левый,,белый,"Требует уход по кузову, ходовая и двигатель в отличном стостоянии. Есть колеса в сборе зима лето. Машина стоит в теплом гараже, продаю так как в семье много машин.просба не звонить лучше пишите","[""https://static.am/automobile_m3/document/s/c/05/c05b19fc4225ccc4848a2b819d236e4a.jpg"",""https://static.am/automobile_m3/document/s/f/e0/fe00cb18f72f959d78480eeedb3f4317.jpg"",""https://static.am/automobile_m3/document/s/0/d8/0d8a8466a5e529b43071c1887c745d2f.jpg"",""https://static.am/automobile_m3/document/s/1/bd/1bd04db35c184b9d2b4846cdcf2f87d1.jpg"",""https://static.am/automobile_m3/document/s/0/fb/0fbde5753f1109e3fcdb0d892a62867b.jpg"",""https://static.am/automobile_m3/document/s/1/a3/1a3edee9ceba360542233ed1377fa4e8.jpg"",""https://static.am/automobile_m3/document/s/9/bb/9bbb68c9fb47b2ddef787796cd5d4d4d.jpg""]","Mercedes-Benz S-Класс 400 W140/C140, седан 4 дв.",https://auto.youla.ru/advert/used/mercedes_benz/s_class/prv--251749de70629229/
608a79e22dcd49421a33c024,SE3P11***********,3,2003,Бензин / 1.3 л,Автомат,Купе 4 двери,210 л. с.,Задний,130 000 км,Да,Правый,,серый,"Дополнительно: Мотор 2jz ge, Акпп 5 ст. Пробег: 130т. 
Автомобиль в отличном состоянии, нет никаких нареканий. Все ставилось новое оригинал и контрактное из Японии.
Диски r 20","[""https://static.am/automobile_m3/document/s/2/a5/2a50760c87b5c5ce994d9f3593460dd8.jpg"",""https://static.am/automobile_m3/document/s/7/02/70296b526cd5890578575e21d3f9f969.jpg"",""https://static.am/automobile_m3/document/s/f/52/f5271c67cccb835e16c0cc5d250bc1ad.jpg"",""https://static.am/automobile_m3/document/s/3/dc/3dc5345f49a56e66f91c7a774cadc4b9.jpg""]","Mazda RX-8 1 поколение, купе 4 дв.",https://auto.youla.ru/advert/used/mazda/rx_8/prv--5b2b9d71b44b13ca/
608a79e52dcd49421a33c025,JMZGG1***********,4,2004,Бензин / 1.8 л,Механика,Лифтбэк 5 дверей,120 л. с.,Передний,238 000 км,Да,Левый,,синий,Полностью востановленная мазда ни ржи ни гнили свежий окрас мотор перебран на оригинальных запчастях,"[""https://static.am/automobile_m3/document/s/d/6a/d6a8986c4f19b898e3415f4c886bad9d.jpg"",""https://static.am/automobile_m3/document/s/2/16/2167e9ac30c584d39a272988b8df70c4.jpg"",""https://static.am/automobile_m3/document/s/7/1d/71d3d5fd0b26d28301e9a56852eda694.jpg"",""https://static.am/automobile_m3/document/s/b/49/b49d951c4ad2bd9faa8f04e278761d1b.jpg""]","Mazda 6 GG, лифтбэк 5 дв.",https://auto.youla.ru/advert/used/mazda/6/prv--16ec7409f8518550/
608a79e92dcd49421a33c026,,4,1999,Дизель / 2.4 л,Механика,Минивэн 4 двери,88 л. с.,Задний,312 000 км,Да,Правый,,фиолетовый,обмен на телят,"[""https://static.am/automobile_m3/document/s/3/e0/3e03a503b5c8c32040ede79184af133c.jpg"",""https://static.am/automobile_m3/document/s/f/ba/fbaf4be46e33d10755a094dbabfcb871.jpg"",""https://static.am/automobile_m3/document/s/0/62/0623f6355b097d4130ff3f5ca7edac28.jpg"",""https://static.am/automobile_m3/document/s/0/ac/0ac03d4fa645c38d415fd74590a761fd.jpg""]","Mazda Bongo Brawny, минивэн 4 дв.",https://auto.youla.ru/advert/used/mazda/bongo_brawny/prv--63384b3df6bde2d9/
608a79ea2dcd49421a33c027,,1,2017,Бензин / 2 л,Автомат,Седан 4 двери,150 л. с.,Передний,42 000 км,Да,Левый,,белый,"Машина в идеальном состоянии. Сигнализация с автозапуском.
Камера заднего вида.
Не битая и не крашенная. 
Торга нет","[""https://static.am/automobile_m3/document/s/a/f2/af2ecf9fc88ccd76f86d4834d4df0914.jpg"",""https://static.am/automobile_m3/document/s/2/17/217c5edee412c9d204b38b890461e711.jpg""]","Mazda 6 GJ [рестайлинг], седан 4 дв.",https://auto.youla.ru/advert/used/mazda/6/prv--4ba40af72a73f2c2/
608a79eb2dcd49421a33c028,,3,1997,Бензин / 1.8 л,Автомат,Универсал 5 дверей,115 л. с.,Передний,200 000 км,Да,Правый,,зеленый,Проблемы с АКПП. Цена вопроса в 25 тысяч вместе с работой автомеханика. Есть вмятины незначительные по кузову. Дно целое. Торг на месте.,"[""https://static.am/automobile_m3/document/s/c/42/c423be982333180c9caa49f265ec4c57.jpg"",""https://static.am/automobile_m3/document/s/e/e9/ee9bd223459ac20cd39d1944c2ba68c8.jpg"",""https://static.am/automobile_m3/document/s/0/0e/00e58c29dcace82f567d4db70fb6ba26.jpg"",""https://static.am/automobile_m3/document/s/8/0c/80cb402a91ffd6154e48187482c342c0.jpg""]","Mazda Capella 5 поколение, универсал 5 дв.",https://auto.youla.ru/advert/used/mazda/capella/prv--1223187881d18fd2/
608a79f32dcd49421a33c029,,4,1998,Бензин / 1.3 л,Автомат,Хетчбэк 5 дверей,83 л. с.,Передний,350 000 км,Да,Правый,,белый,"Продам обменяю белку130000. Мазда дэмио 1998г.движка 1.3 коробка автомат. Свежекрашена, хватит надолго. маневренная маленькая для города. Салон трансформер. Колсеса зима лето. При сложенном состоянии помещается бочка 200 литровая и место останется. На обмен тазы вазы не рассматриваю","[""https://static.am/automobile_m3/document/s/1/55/1558cc30995eefabb2a889be7ee9cb02.jpg"",""https://static.am/automobile_m3/document/s/b/ff/bff13bcdffb1bdc49e51ad3a324d0524.jpg"",""https://static.am/automobile_m3/document/s/1/af/1afa18eb3dc44c43375057a0e386d00e.jpg"",""https://static.am/automobile_m3/document/s/1/71/1713992a92dfe0868ed807fe1c7c3f37.jpg"",""https://static.am/automobile_m3/document/s/b/c7/bc7562c1afb0a657c6396372656e7639.jpg"",""https://static.am/automobile_m3/document/s/7/92/792ed558fe26668eaa6c2a463f401ccf.jpg""]","Mazda Demio DW, хетчбэк 5 дв.",https://auto.youla.ru/advert/used/mazda/demio/prv--17b8f646e9b8ec0d/
608a79f42dcd49421a33c02a,JMZBK1***********,4,2006,Бензин / 1.6 л,Механика,Хетчбэк 5 дверей,105 л. с.,Передний,129 036 км,Да,Левый,,серый,"ТЕХНИЧЕСКАЯ ГАРАНТИЯ - 1 ГОД ОТ АВТОСАЛОНА…...
ГАРАНТИЯ ЮРИДИЧЕСКОЙ ЧИСТОТЫ СДЕЛКИ…...
АВТОКРЕДИТ…...
АВТООБМЕН…...
<br>
В хорошем техническом и внешнем состоянии..
Один из лучших автомобилей в своем классе.
Недорогой в обслуживании.
Произведена полная ревизия ходовой части.
Мотор и КПП в отличном состоянии.
Полный комплект ключей.
Пройдена предпродажная подготовка. 
Дополнительно установлено : сигнализация с автозапуском и обратной связью.
  
В Техническую гарантию входит: Двигатель, коробка передач, редуктор  и прочие узлы и агрегаты.
С полным перечнем можно ознакомиться на сайте Crystal Motors в разделе техническая гарантия.
<br>
Осуществить осмотр автомобиля и пройти тест- драйв можно по адресу автосалона, в любое удобное для Вас время.
<br>
<br>#cme1258-18437","[""https://static.am/automobile_m3/document/s/1/98/1989438596f5036b6a2f16524e13b241.jpg"",""https://static.am/automobile_m3/document/s/3/1f/31f9c263bfd5d117d7907918f7b3ac47.jpg"",""https://static.am/automobile_m3/document/s/f/4b/f4b62582c3e003ab4e567f7b1fe01072.jpg"",""https://static.am/automobile_m3/document/s/4/9b/49b8d4b5bc8f157e29df28c5a61b732a.jpg"",""https://static.am/automobile_m3/document/s/e/e4/ee4d776498abf3b68aee43ac3be67be3.jpg"",""https://static.am/automobile_m3/document/s/6/38/638258c24a3272f3904decdfe24af24b.jpg"",""https://static.am/automobile_m3/document/s/a/99/a998d4557e90081e29ee71232cd35364.jpg""]","Mazda 3, хетчбэк 5 дв.",https://auto.youla.ru/advert/used/mazda/3/avs-crystal-motors-tyumen--2c369b5f0b2ec566/
